manifest_row,run_id,model_id,provider,language,story_id,persona_id,persona_label,temperature,repetition,prompt_template,response_schema,should_compare_to_human_primary,notes
120,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T1,p1,college_freshman,0.7,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
121,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T1,p1,college_freshman,0.7,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
122,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T1,p1,college_freshman,0.7,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
123,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T1,p1,college_freshman,0.7,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
124,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T1,p1,college_freshman,0.7,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
125,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T1,p2,literary_scholar,0.4,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
126,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T1,p2,literary_scholar,0.4,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
127,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T1,p2,literary_scholar,0.4,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
128,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T1,p2,literary_scholar,0.4,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
129,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T1,p2,literary_scholar,0.4,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
130,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T1,p3,emotive_poet,0.9,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
131,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T1,p3,emotive_poet,0.9,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
132,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T1,p3,emotive_poet,0.9,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
133,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T1,p3,emotive_poet,0.9,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
134,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T1,p3,emotive_poet,0.9,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
135,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T1,p4,emotionless_robot,0.1,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
136,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T1,p4,emotionless_robot,0.1,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
137,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T1,p4,emotionless_robot,0.1,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
138,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T1,p4,emotionless_robot,0.1,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
139,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T1,p4,emotionless_robot,0.1,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
140,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T2,p1,college_freshman,0.7,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
141,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T2,p1,college_freshman,0.7,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
142,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T2,p1,college_freshman,0.7,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
143,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T2,p1,college_freshman,0.7,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
144,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T2,p1,college_freshman,0.7,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
145,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T2,p2,literary_scholar,0.4,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
146,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T2,p2,literary_scholar,0.4,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
147,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T2,p2,literary_scholar,0.4,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
148,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T2,p2,literary_scholar,0.4,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
149,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T2,p2,literary_scholar,0.4,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
150,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T2,p3,emotive_poet,0.9,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
151,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T2,p3,emotive_poet,0.9,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
152,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T2,p3,emotive_poet,0.9,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
153,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T2,p3,emotive_poet,0.9,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
154,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T2,p3,emotive_poet,0.9,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
155,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T2,p4,emotionless_robot,0.1,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
156,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T2,p4,emotionless_robot,0.1,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
157,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T2,p4,emotionless_robot,0.1,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
158,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T2,p4,emotionless_robot,0.1,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
159,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T2,p4,emotionless_robot,0.1,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
160,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T3,p1,college_freshman,0.7,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
161,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T3,p1,college_freshman,0.7,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
162,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T3,p1,college_freshman,0.7,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
163,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T3,p1,college_freshman,0.7,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
164,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T3,p1,college_freshman,0.7,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
165,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T3,p2,literary_scholar,0.4,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
166,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T3,p2,literary_scholar,0.4,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
167,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T3,p2,literary_scholar,0.4,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
168,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T3,p2,literary_scholar,0.4,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
169,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T3,p2,literary_scholar,0.4,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
170,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T3,p3,emotive_poet,0.9,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
171,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T3,p3,emotive_poet,0.9,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
172,iceccme2026_secondary_persona_v1,openai/gpt-5.4,openrouter,zh,T3,p3,emotive_poet,0.9,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
